,product,year,month,price,date
3819,"Сырки творожные, глазированные шоколадом, кг",2025,январь,1682.17,2025-01-01
3820,"Сырки творожные, глазированные шоколадом, кг",2025,февраль,1692.5,2025-02-01
3821,"Сырки творожные, глазированные шоколадом, кг",2025,март,1691.29,2025-03-01
3822,"Сырки творожные, глазированные шоколадом, кг",2025,апрель,1732.21,2025-04-01
3823,"Сырки творожные, глазированные шоколадом, кг",2025,май,1739.49,2025-05-01
3824,"Сырки творожные, глазированные шоколадом, кг",2025,июнь,1768.81,2025-06-01
3825,"Сырки творожные, глазированные шоколадом, кг",2025,июль,1768.8,2025-07-01
3826,"Сырки творожные, глазированные шоколадом, кг",2025,август,1790.76,2025-08-01
3827,"Сырки творожные, глазированные шоколадом, кг",2025,сентябрь,2088.45,2025-09-01
3828,"Сыры твердые, полутвердые и мягкие, кг",2024,январь,965.4,2024-01-01
3829,"Сыры твердые, полутвердые и мягкие, кг",2024,февраль,995.48,2024-02-01
3830,"Сыры твердые, полутвердые и мягкие, кг",2024,март,1009.3,2024-03-01
3831,"Сыры твердые, полутвердые и мягкие, кг",2024,апрель,1010.78,2024-04-01
3832,"Сыры твердые, полутвердые и мягкие, кг",2024,май,1011.87,2024-05-01
3833,"Сыры твердые, полутвердые и мягкие, кг",2024,июнь,1027.26,2024-06-01
3834,"Сыры твердые, полутвердые и мягкие, кг",2024,июль,1034.13,2024-07-01
3835,"Сыры твердые, полутвердые и мягкие, кг",2024,август,1032.98,2024-08-01
3836,"Сыры твердые, полутвердые и мягкие, кг",2024,сентябрь,1053.05,2024-09-01
3837,"Сыры твердые, полутвердые и мягкие, кг",2024,октябрь,1075.27,2024-10-01
3838,"Сыры твердые, полутвердые и мягкие, кг",2024,ноябрь,1124.74,2024-11-01
3839,"Сыры твердые, полутвердые и мягкие, кг",2024,декабрь,1146.98,2024-12-01
3840,"Сыры твердые, полутвердые и мягкие, кг",2025,январь,1177.18,2025-01-01
3841,"Сыры твердые, полутвердые и мягкие, кг",2025,февраль,1218.48,2025-02-01
3842,"Сыры твердые, полутвердые и мягкие, кг",2025,март,1240.67,2025-03-01
3843,"Сыры твердые, полутвердые и мягкие, кг",2025,апрель,1262.22,2025-04-01
3844,"Сыры твердые, полутвердые и мягкие, кг",2025,май,1277.56,2025-05-01
3845,"Сыры твердые, полутвердые и мягкие, кг",2025,июнь,1281.32,2025-06-01
3846,"Сыры твердые, полутвердые и мягкие, кг",2025,июль,1302.58,2025-07-01
3847,"Сыры твердые, полутвердые и мягкие, кг",2025,август,1306.26,2025-08-01
3848,"Сыры твердые, полутвердые и мягкие, кг",2025,сентябрь,1317.8,2025-09-01
3849,"Творог, кг",2024,январь,653.39,2024-01-01
3850,"Творог, кг",2024,февраль,662.28,2024-02-01
3851,"Творог, кг",2024,март,654.84,2024-03-01
3852,"Творог, кг",2024,апрель,659.36,2024-04-01
3853,"Творог, кг",2024,май,669.35,2024-05-01
3854,"Творог, кг",2024,июнь,683.71,2024-06-01
3855,"Творог, кг",2024,июль,684.96,2024-07-01
3856,"Творог, кг",2024,август,698.76,2024-08-01
3857,"Творог, кг",2024,сентябрь,711.06,2024-09-01
3858,"Творог, кг",2024,октябрь,710.88,2024-10-01
3859,"Творог, кг",2024,ноябрь,708.75,2024-11-01
3860,"Творог, кг",2024,декабрь,713.56,2024-12-01
3861,"Творог, кг",2025,январь,692.69,2025-01-01
3862,"Творог, кг",2025,февраль,709.55,2025-02-01
3863,"Творог, кг",2025,март,720.66,2025-03-01
3864,"Творог, кг",2025,апрель,722.11,2025-04-01
3865,"Творог, кг",2025,май,735.83,2025-05-01
3866,"Творог, кг",2025,июнь,739.47,2025-06-01
3867,"Творог, кг",2025,июль,746.57,2025-07-01
3868,"Творог, кг",2025,август,754.52,2025-08-01
3869,"Творог, кг",2025,сентябрь,771.93,2025-09-01
3870,"Творожок детский, кг",2024,январь,1007.01,2024-01-01
3871,"Творожок детский, кг",2024,февраль,1007.01,2024-02-01
3872,"Творожок детский, кг",2024,март,1043.84,2024-03-01
3873,"Творожок детский, кг",2024,апрель,1044.81,2024-04-01
3874,"Творожок детский, кг",2024,май,1048.25,2024-05-01
3875,"Творожок детский, кг",2024,июнь,1067.55,2024-06-01
3876,"Творожок детский, кг",2024,июль,1068.36,2024-07-01
3877,"Творожок детский, кг",2024,август,1088.76,2024-08-01
3878,"Творожок детский, кг",2024,сентябрь,1088.08,2024-09-01
3879,"Творожок детский, кг",2024,октябрь,1102.03,2024-10-01
3880,"Творожок детский, кг",2024,ноябрь,1146.46,2024-11-01
3881,"Творожок детский, кг",2024,декабрь,1187.54,2024-12-01
3882,"Творожок детский, кг",2025,январь,1194.85,2025-01-01
3883,"Творожок детский, кг",2025,февраль,1201.18,2025-02-01
3884,"Творожок детский, кг",2025,март,1202.07,2025-03-01
3885,"Творожок детский, кг",2025,апрель,1192.74,2025-04-01
3886,"Творожок детский, кг",2025,май,1192.74,2025-05-01
3887,"Творожок детский, кг",2025,июнь,1192.74,2025-06-01
3888,"Творожок детский, кг",2025,июль,1212.08,2025-07-01
3889,"Творожок детский, кг",2025,август,1183.86,2025-08-01
3890,"Творожок детский, кг",2025,сентябрь,1213.42,2025-09-01
3891,"Трекрезан, 10 таблеток",2025,январь,661.39,2025-01-01
3892,"Трекрезан, 10 таблеток",2025,февраль,689.57,2025-02-01
3893,"Трекрезан, 10 таблеток",2025,март,704.59,2025-03-01
3894,"Трекрезан, 10 таблеток",2025,апрель,703.93,2025-04-01
3895,"Трекрезан, 10 таблеток",2025,май,691.92,2025-05-01
3896,"Трекрезан, 10 таблеток",2025,июнь,684.29,2025-06-01
3897,"Трекрезан, 10 таблеток",2025,июль,679.69,2025-07-01
3898,"Трекрезан, 10 таблеток",2025,август,661.23,2025-08-01
3899,"Трекрезан, 10 таблеток",2025,сентябрь,665.76,2025-09-01
3900,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,январь,323.18,2024-01-01
3901,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,февраль,328.13,2024-02-01
3902,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,март,330.64,2024-03-01
3903,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,апрель,332.06,2024-04-01
3904,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,май,332.14,2024-05-01
3905,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,июнь,329.48,2024-06-01
3906,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,июль,329.94,2024-07-01
3907,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,август,332.21,2024-08-01
3908,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,сентябрь,313.03,2024-09-01
3909,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,октябрь,322.66,2024-10-01
3910,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,ноябрь,320.69,2024-11-01
3911,"Умифеновир (Арбидол), 100 мг, 10 капсул (таблеток)",2024,декабрь,325.55,2024-12-01
3912,"Фосфоглив, 10 капсул",2024,январь,148.63,2024-01-01
3913,"Фосфоглив, 10 капсул",2024,февраль,148.22,2024-02-01
3914,"Фосфоглив, 10 капсул",2024,март,148.51,2024-03-01
3915,"Фосфоглив, 10 капсул",2024,апрель,151.46,2024-04-01
3916,"Фосфоглив, 10 капсул",2024,май,151.83,2024-05-01
3917,"Фосфоглив, 10 капсул",2024,июнь,148.56,2024-06-01
3918,"Фосфоглив, 10 капсул",2024,июль,149.01,2024-07-01
3919,"Фосфоглив, 10 капсул",2024,август,151.81,2024-08-01
3920,"Фосфоглив, 10 капсул",2024,сентябрь,154.74,2024-09-01
3921,"Фосфоглив, 10 капсул",2024,октябрь,155.04,2024-10-01
3922,"Фосфоглив, 10 капсул",2024,ноябрь,159.38,2024-11-01
3923,"Фосфоглив, 10 капсул",2024,декабрь,159.6,2024-12-01
3924,"Фуросемид, 40 мг, 10 таблеток",2024,январь,10.57,2024-01-01
3925,"Фуросемид, 40 мг, 10 таблеток",2024,февраль,10.69,2024-02-01
3926,"Фуросемид, 40 мг, 10 таблеток",2024,март,10.85,2024-03-01
3927,"Фуросемид, 40 мг, 10 таблеток",2024,апрель,11.37,2024-04-01
3928,"Фуросемид, 40 мг, 10 таблеток",2024,май,11.48,2024-05-01
3929,"Фуросемид, 40 мг, 10 таблеток",2024,июнь,11.4,2024-06-01
3930,"Фуросемид, 40 мг, 10 таблеток",2024,июль,11.43,2024-07-01
3931,"Фуросемид, 40 мг, 10 таблеток",2024,август,11.85,2024-08-01
3932,"Фуросемид, 40 мг, 10 таблеток",2024,сентябрь,14.82,2024-09-01
3933,"Фуросемид, 40 мг, 10 таблеток",2024,октябрь,14.53,2024-10-01
3934,"Фуросемид, 40 мг, 10 таблеток",2024,ноябрь,14.66,2024-11-01
3935,"Фуросемид, 40 мг, 10 таблеток",2024,декабрь,14.78,2024-12-01
3936,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,январь,147.03,2024-01-01
3937,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,февраль,150.29,2024-02-01
3938,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,март,152.07,2024-03-01
3939,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,апрель,152.36,2024-04-01
3940,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,май,152.84,2024-05-01
3941,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,июнь,153.73,2024-06-01
3942,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,июль,155.46,2024-07-01
3943,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,август,155.87,2024-08-01
3944,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,сентябрь,156.61,2024-09-01
3945,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,октябрь,157.22,2024-10-01
3946,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,ноябрь,156.76,2024-11-01
3947,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2024,декабрь,158.78,2024-12-01
3948,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2025,январь,165.54,2025-01-01
3949,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2025,февраль,167.56,2025-02-01
3950,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2025,март,169.96,2025-03-01
3951,"Хлеб и булочные изделия из пшеничной муки различных сортов, кг",2025,апрель,171.82,2025-04-01
